time,open,high,low,close,ATR,EMA,EMA,MA,MA,Hiden bar color (Open),Hiden bar color (High,Hiden bar color (Low),Hiden bar color (Close),Volume,Volume MA,Previous Cumulative Volume,Previous Day&#039;s Volume,Cumulative Volume,Previous Cumulative Volume Line,Cumulative Volume Ratio
2020-08-28T16:30:00Z,6.81,6.81,6.78,6.8,0.020710624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3260,2452.5,47805,101460,28520,NaN,0
2020-08-28T16:45:00Z,6.8,6.81,6.8,6.81,0.01994558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1495,2443.6,49040.5,101460,30015,NaN,0
2020-08-28T17:00:00Z,6.8,6.81,6.79,6.8,0.019949467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2070,2348.8,50373,101460,32085,NaN,0
2020-08-28T17:15:00Z,6.8,6.8,6.79,6.8,0.019238791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2620,2188.9,51533.5,101460,34705,NaN,0
2020-08-28T17:30:00Z,6.8,6.82,6.79,6.82,0.020007448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2525,2173.6,53545.5,101460,37230,NaN,0
2020-08-28T17:45:00Z,6.82,6.82,6.8,6.81,0.020006916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1475,2063.6,55587.5,101460,38705,NaN,0
2020-08-28T18:00:00Z,6.81,6.82,6.81,6.82,0.019292137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3095,2043.7,58310,101460,41800,NaN,0
2020-08-28T18:15:00Z,6.81,6.81,6.8,6.8,0.019342698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2055,1953.4,59813,101460,43855,NaN,0
2020-08-28T18:30:00Z,6.8,6.8,6.78,6.79,0.019389648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,595,1924.6,62572.5,101460,44450,NaN,0
2020-08-28T18:45:00Z,6.8,6.8,6.79,6.79,0.018718959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1255,1905.4,64583,101460,45705,NaN,0
2020-08-28T19:30:00Z,6.78,6.78,6.78,6.78,0.018096176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2180,1863.3,66660.5,101460,47885,NaN,0
2020-08-28T19:45:00Z,6.79,6.8,6.79,6.8,0.018232164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420,1825.9,68978.5,101460,48305,NaN,0
2020-08-28T20:00:00Z,6.79,6.8,6.78,6.8,0.018358438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1475,1788.8,71617,101460,49780,NaN,0
2020-08-28T20:15:00Z,6.8,6.8,6.8,6.8,0.017047121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1330,1780.7,73048.5,101460,51110,NaN,0
2020-08-28T20:30:00Z,6.81,6.81,6.79,6.79,0.017258041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1090,1783.1,74885.5,101460,52200,NaN,0
2020-08-28T20:45:00Z,6.79,6.79,6.78,6.79,0.016739609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,460,1761.7,76527,101460,52660,NaN,0
2020-08-31T12:00:00Z,6.79,6.84,6.79,6.84,0.019115352,6.801183299,6.690224805,NaN,NaN,NaN,NaN,NaN,NaN,925,1677.5,45410.5,52660,925,NaN,0
2020-08-31T12:15:00Z,6.83,6.83,6.82,6.83,0.019178541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1495,1699.5,4775,52660,2420,NaN,0
2020-08-31T12:30:00Z,6.83,6.84,6.83,6.83,0.018522931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,865,1684.9,7409.5,52660,3285,NaN,0
2020-08-31T12:45:00Z,6.82,6.84,6.81,6.84,0.019342721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,450,1683.1,10393,52660,3735,NaN,0
2020-08-31T13:00:00Z,6.84,6.87,6.84,6.86,0.020103956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2345,1621.5,13048.5,52660,6080,NaN,0
2020-08-31T13:15:00Z,6.86,6.87,6.85,6.86,0.02009653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1300,1617.9,16302,52660,7380,NaN,0
2020-08-31T13:30:00Z,6.86,6.9,6.86,6.89,0.021518207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1650,1571.4,17931.5,52660,9030,NaN,0
2020-08-31T13:45:00Z,6.89,6.9,6.87,6.88,0.022124049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1605,1564.4,20096,52660,10635,NaN,0
2020-08-31T14:00:00Z,6.89,6.89,6.87,6.89,0.021972331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,825,1478.2,22309,52660,11460,NaN,0
2020-08-31T14:15:00Z,6.88,6.88,6.87,6.87,0.02183145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,615,1478.2,24652.5,52660,12075,NaN,0
2020-08-31T14:30:00Z,6.87,6.88,6.87,6.88,0.020986347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420,1441.8,26372,52660,12495,NaN,0
2020-08-31T14:45:00Z,6.87,6.87,6.83,6.83,0.023058751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1315,1452.2,28626.5,52660,13810,NaN,0
2020-08-31T15:00:00Z,6.83,6.84,6.83,6.84,0.022125983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,865,1438.3,32118.5,52660,14675,NaN,0
2020-08-31T15:15:00Z,6.84,6.85,6.84,6.85,0.021259841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145,1406,35407,52660,14820,NaN,0
2020-08-31T15:30:00Z,6.84,6.84,6.84,6.84,0.020455567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,395,1384.9,37765.5,52660,15215,NaN,0
2020-08-31T15:45:00Z,6.84,6.84,6.84,6.84,0.018994455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,125,1360,39873,52660,15340,NaN,0
2020-08-31T16:00:00Z,6.84,6.88,6.84,6.88,0.020494851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,550,1328.2,41616.5,52660,15890,NaN,0
2020-08-31T16:15:00Z,6.88,6.88,6.86,6.86,0.020459504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,815,1281.3,42894,52660,16705,NaN,0
2020-08-31T16:30:00Z,6.86,6.88,6.86,6.87,0.020426683,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,755,1251.7,44725,52660,17460,NaN,0
2020-08-31T16:45:00Z,6.87,6.9,6.87,6.9,0.021110491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,950,1220,46033.5,52660,18410,NaN,0
2020-08-31T17:00:00Z,6.91,6.91,6.9,6.9,0.020316885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,270,1216.3,47461,52660,18680,NaN,0
2020-08-31T17:15:00Z,6.89,6.89,6.88,6.88,0.02029425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,1195.3,48650,52660,19040,NaN,0
2020-08-31T17:30:00Z,6.89,6.89,6.88,6.88,0.019558946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,700,1184,50634,52660,19740,NaN,0
2020-08-31T17:45:00Z,6.87,6.87,6.86,6.86,0.01959045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,585,1176,52626,52660,20325,NaN,0
2020-08-31T18:00:00Z,6.86,6.86,6.85,6.86,0.018905418,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,585,1160.2,55583,52660,20910,NaN,0
2020-08-31T18:15:00Z,6.86,6.86,6.86,6.86,0.017555031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,545,1166.1,57226,52660,21455,NaN,0
2020-08-31T18:30:00Z,6.87,6.88,6.86,6.86,0.017729672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1495,1176.1,59513.5,52660,22950,NaN,0
2020-08-31T18:45:00Z,6.86,6.86,6.84,6.84,0.017891838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1405,1171.3,61582,52660,24355,NaN,0
2020-08-31T19:30:00Z,6.85,6.85,6.85,6.85,0.017328135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1965,1199.4,63798.5,52660,26320,NaN,0
2020-08-31T19:45:00Z,6.85,6.86,6.84,6.85,0.017518983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1375,1207,65967,52660,27695,NaN,0
2020-08-31T20:00:00Z,6.85,6.85,6.85,6.85,0.016267627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,385,1126.6,68496,52660,28080,NaN,0
2020-08-31T20:15:00Z,6.84,6.85,6.84,6.85,0.015819939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,850,1143.1,69983.5,52660,28930,NaN,0
2020-08-31T20:30:00Z,6.85,6.86,6.85,6.86,0.015404229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,260,1138.6,71647.5,52660,29190,NaN,0
2020-08-31T20:45:00Z,6.86,6.88,6.86,6.87,0.015732499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,410,1140,73131,52660,29600,NaN,0
2020-09-01T12:00:00Z,6.82,6.87,6.82,6.86,0.018180177,6.810059063,6.704749822,NaN,NaN,NaN,NaN,NaN,NaN,1190,1098.6,36659,29600,1190,NaN,0
2020-09-01T12:15:00Z,6.85,6.91,6.84,6.9,0.021881593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1740,1103.5,4879,29600,2930,NaN,0
2020-09-01T12:30:00Z,6.91,6.92,6.77,6.77,0.031032908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5845,1179,7471,29600,8775,7471,1
2020-09-01T12:45:00Z,6.77,6.78,6.74,6.74,0.031673415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7280,1272.2,10265,29600,16055,10265,1
2020-09-01T13:00:00Z,6.73,6.75,6.72,6.74,0.031553885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5865,1339,13012.5,29600,21920,13012.5,1
2020-09-01T13:15:00Z,6.74,6.77,6.71,6.75,0.03358575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4505,1399.6,16359,29600,26425,16359,1
2020-09-01T13:30:00Z,6.75,6.76,6.74,6.74,0.03261534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1830,1374.3,18097.5,29600,28255,18097.5,1
2020-09-01T13:45:00Z,6.74,6.75,6.73,6.73,0.031714244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2605,1385.3,20245.5,29600,30860,20245.5,1
2020-09-01T14:00:00Z,6.73,6.74,6.72,6.73,0.030877512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1300,1399.4,22425,29600,32160,22425,1
2020-09-01T14:15:00Z,6.73,6.75,6.71,6.75,0.031529118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3310,1440.5,24782.5,29600,35470,24782.5,1
2020-09-01T14:30:00Z,6.75,6.77,6.75,6.75,0.03070561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5875,1514.4,26455.5,29600,41345,26455.5,1
2020-09-01T14:45:00Z,6.75,6.75,6.73,6.74,0.029940924,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1560,1537.2,28331.5,29600,42905,28331.5,1
2020-09-01T15:00:00Z,6.74,6.74,6.72,6.73,0.029230858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1010,1527.9,31602,29600,43915,31602,1
2020-09-01T15:15:00Z,6.73,6.73,6.73,6.73,0.027142939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,495,1511.2,34520.5,29600,44410,34520.5,1
2020-09-01T15:30:00Z,6.72,6.72,6.71,6.71,0.026632729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,960,1508.6,36696,29600,45370,36696,1
2020-09-01T15:45:00Z,6.71,6.71,6.68,6.69,0.026873249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2110,1541.6,38744,29600,47480,38744,1
2020-09-01T16:00:00Z,6.69,6.7,6.69,6.69,0.025668017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,725,1537.6,40478,29600,48205,40478,1
2020-09-01T16:15:00Z,6.7,6.7,6.69,6.69,0.024548872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,580,1519.3,41536,29600,48785,41536,1
2020-09-01T16:30:00Z,6.69,6.71,6.68,6.7,0.024938239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,730,1516.6,43276.5,29600,49515,43276.5,1
2020-09-01T16:45:00Z,6.7,6.7,6.68,6.68,0.024585507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,440,1516.4,44498.5,29600,49955,44498.5,1
2020-09-01T17:00:00Z,6.68,6.7,6.68,6.7,0.024257971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1865,1506.8,45800.5,29600,51820,45800.5,1
2020-09-01T17:15:00Z,6.7,6.7,6.68,6.68,0.02395383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6755,1615.9,46948.5,29600,58575,46948.5,1
2020-09-01T17:30:00Z,6.67,6.7,6.67,6.7,0.0243857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1710,1617.1,48900,29600,60285,48900,1
2020-09-01T17:45:00Z,6.7,6.71,6.7,6.71,0.02335815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1685,1618.7,50641.5,29600,61970,50641.5,1
2020-09-01T18:00:00Z,6.71,6.71,6.71,6.71,0.02168971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,900,1620.2,53321.5,29600,62870,53321.5,1
2020-09-01T18:15:00Z,6.71,6.72,6.71,6.72,0.020854731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,745,1622.8,54857.5,29600,63615,54857.5,1
2020-09-01T18:30:00Z,6.72,6.72,6.72,6.72,0.019365107,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,525,1624.9,57041.5,29600,64140,57041.5,1
2020-09-01T18:45:00Z,6.73,6.74,6.72,6.73,0.019410457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1520,1629,59006,29600,65660,59006,1
2020-09-01T19:30:00Z,6.74,6.74,6.74,6.74,0.018738281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6250,1736.7,61326,29600,71910,61326,1
2020-09-01T19:45:00Z,6.75,6.75,6.74,6.75,0.018114118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,600,1745.8,63439.5,29600,72510,63439.5,1
2020-09-01T20:00:00Z,6.75,6.75,6.73,6.73,0.018248824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2750,1792.9,65788.5,29600,75260,65788.5,1
2020-09-01T20:15:00Z,6.73,6.74,6.73,6.74,0.017659623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,885,1808.1,67150,29600,76145,67150,1
2020-09-01T20:30:00Z,6.75,6.75,6.73,6.73,0.017826792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,850,1814.1,68677.5,29600,76995,68677.5,1
2020-09-01T20:45:00Z,6.74,6.74,6.74,6.74,0.017267736,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,975,1817.3,69707.5,29600,77970,69707.5,1
2020-09-02T12:00:00Z,6.76,6.77,6.73,6.74,0.018891469,6.797321052,6.707954384,NaN,NaN,NaN,NaN,NaN,NaN,1710,1836.4,29992,77970,1710,NaN,0
2020-09-02T12:15:00Z,6.75,6.76,6.69,6.69,0.022542078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1955,1856.5,4148.5,77970,3665,NaN,0
2020-09-02T12:30:00Z,6.69,6.71,6.69,6.71,0.022360501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1865,1888.4,6780,77970,5530,NaN,0
2020-09-02T12:45:00Z,6.71,6.71,6.69,6.69,0.022191894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2855,1938.3,9042,77970,8385,NaN,0
2020-09-02T13:00:00Z,6.69,6.71,6.68,6.69,0.022749616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4685,2018,11832,77970,13070,11832,1
2020-09-02T13:15:00Z,6.69,6.71,6.69,6.71,0.022553215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1400,2034.3,15046.5,77970,14470,NaN,0
2020-09-02T13:30:00Z,6.72,6.74,6.7,6.73,0.023799414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11605,2254.7,16888.5,77970,26075,16888.5,1
2020-09-02T13:45:00Z,6.72,6.76,6.72,6.76,0.024956598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3510,2314,19206,77970,29585,19206,1
2020-09-02T14:00:00Z,6.75,6.75,6.72,6.74,0.026031127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2990,2343.9,21360,77970,32575,21360,1
2020-09-02T14:15:00Z,6.74,6.74,6.73,6.73,0.024886047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1620,2348.2,23956.5,77970,34195,23956.5,1
2020-09-02T14:30:00Z,6.72,6.75,6.72,6.74,0.025251329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2105,2351,25931,77970,36300,25931,1
2020-09-02T14:45:00Z,6.74,6.74,6.71,6.72,0.02559052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,620,2335.9,27453.5,77970,36920,27453.5,1
2020-09-02T15:00:00Z,6.72,6.73,6.72,6.72,0.024476911,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1230,2352.8,30162,77970,38150,30162,1
2020-09-02T15:15:00Z,6.72,6.73,6.72,6.73,0.023442846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,2343,32004.5,77970,38510,32004.5,1
2020-09-02T15:30:00Z,6.73,6.73,6.73,6.73,0.021768357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60,2339,33971,77970,38570,33971,1
2020-09-02T15:45:00Z,6.73,6.73,6.72,6.72,0.02092776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375,2338.3,36016.5,77970,38945,36016.5,1
2020-09-02T16:00:00Z,6.73,6.75,6.73,6.75,0.021575777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,300,2320.5,37582.5,77970,39245,37582.5,1
2020-09-02T16:30:00Z,6.76,6.76,6.76,6.76,0.020748936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1830,2322.3,38452.5,77970,41075,38452.5,1
2020-09-02T16:45:00Z,6.77,6.79,6.77,6.79,0.021409726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1595,2237.3,40145.5,77970,42670,40145.5,1
2020-09-02T17:00:00Z,6.78,6.78,6.77,6.77,0.021309032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,515,2102,41203,77970,43185,41203,1
2020-09-02T17:15:00Z,6.77,6.77,6.75,6.75,0.021215529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,555,1995.8,42597,77970,43740,42597,1
2020-09-02T17:30:00Z,6.75,6.75,6.74,6.75,0.02041442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1440,1934.5,44201,77970,45180,44201,1
2020-09-02T17:45:00Z,6.76,6.76,6.75,6.76,0.019670533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,665,1911.2,46297.5,77970,45845,NaN,0
2020-09-02T18:00:00Z,6.76,6.77,6.76,6.77,0.018979781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,780,1874.7,47953,77970,46625,NaN,0
2020-09-02T18:15:00Z,6.76,6.78,6.76,6.78,0.019052653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,1858.7,50526,77970,47125,NaN,0
2020-09-02T18:30:00Z,6.77,6.79,6.77,6.79,0.019120321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1260,1817.7,52020.5,77970,48385,NaN,0
2020-09-02T18:45:00Z,6.79,6.79,6.78,6.78,0.01846887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,775,1715.7,54146,77970,49160,NaN,0
2020-09-02T19:30:00Z,6.79,6.79,6.79,6.79,0.01786395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1875,1722,56035,77970,51035,NaN,0
2020-09-02T19:45:00Z,6.79,6.79,6.78,6.78,0.01730224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1725,1736.3,58641.5,77970,52760,NaN,0
2020-09-02T20:00:00Z,6.78,6.79,6.78,6.78,0.016780651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1980,1766,60186.5,77970,54740,NaN,0
2020-09-02T20:15:00Z,6.79,6.79,6.79,6.79,0.016296319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,370,1754.2,61725.5,77970,55110,NaN,0
2020-09-02T20:30:00Z,6.78,6.78,6.78,6.78,0.015846582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,980,1731.6,63035,77970,56090,NaN,0
2020-09-02T20:45:00Z,6.77,6.79,6.77,6.79,0.016143254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,380,1724.7,64527,77970,56470,NaN,0
2020-09-03T12:00:00Z,6.81,6.84,6.81,6.82,0.018561593,6.795989951,6.715413076,NaN,NaN,NaN,NaN,NaN,NaN,2450,1762.1,12512,56470,2450,NaN,0
2020-09-03T12:15:00Z,6.82,6.82,6.76,6.77,0.02152148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4630,1840.1,15920.5,56470,7080,NaN,0
2020-09-03T12:30:00Z,6.77,6.78,6.73,6.74,0.02355566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3665,1904.6,18267.5,56470,10745,NaN,0
2020-09-03T12:45:00Z,6.74,6.77,6.73,6.74,0.024730255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3775,1942.8,21519.5,56470,14520,NaN,0
2020-09-03T13:00:00Z,6.75,6.76,6.74,6.74,0.02439238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,950,1826.7,23860.5,56470,15470,NaN,0
2020-09-03T13:15:00Z,6.74,6.75,6.73,6.73,0.024078639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2465,1841.8,25598.5,56470,17935,NaN,0
2020-09-03T13:30:00Z,6.74,6.78,6.74,6.74,0.025930164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3945,1887,28308.5,56470,21880,NaN,0
2020-09-03T13:45:00Z,6.74,6.75,6.72,6.73,0.026220867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3945,1947.9,30174.5,56470,25825,NaN,0
2020-09-03T14:00:00Z,6.73,6.73,6.7,6.72,0.026490805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5730,2047.6,32893,56470,31555,NaN,0
2020-09-03T14:15:00Z,6.72,6.75,6.72,6.75,0.026741462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4225,2121.6,35268,56470,35780,35268,1
2020-09-03T14:30:00Z,6.76,6.77,6.75,6.77,0.026259929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3465,2160.5,37115,56470,39245,37115,1
2020-09-03T14:45:00Z,6.76,6.76,6.75,6.76,0.025812791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2315,2081.8,38817.5,56470,41560,38817.5,1
2020-09-03T15:00:00Z,6.76,6.82,6.76,6.82,0.028254735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1725,2104.3,39693,56470,43285,39693,1
2020-09-03T15:15:00Z,6.82,6.83,6.76,6.76,0.031236539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4985,2149,40327,56470,48270,40327,1
2020-09-03T15:30:00Z,6.77,6.77,6.75,6.75,0.030433929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1350,2158.3,41781,56470,49620,41781,1
2020-09-03T15:45:00Z,6.75,6.76,6.75,6.76,0.028974363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,505,2151.4,43253,56470,50125,43253,1
2020-09-03T16:00:00Z,6.77,6.77,6.75,6.75,0.028333337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,690,2145.7,44678,56470,50815,44678,1
2020-09-03T16:15:00Z,6.75,6.75,6.73,6.73,0.027738099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2770,2166.9,46519.5,56470,53585,46519.5,1
2020-09-03T16:30:00Z,6.73,6.74,6.73,6.74,0.026471092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,710,2142,48283.5,56470,54295,48283.5,1
2020-09-03T16:45:00Z,6.74,6.74,6.73,6.73,0.025294585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1190,2128.5,50082.5,56470,55485,50082.5,1
2020-09-03T17:00:00Z,6.73,6.74,6.73,6.73,0.024202115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1690,2105.2,52764,56470,57175,52764,1
2020-09-03T17:15:00Z,6.73,6.73,6.73,6.73,0.022473392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,470,2020.9,54249,56470,57645,54249,1
2020-09-03T17:30:00Z,6.73,6.76,6.73,6.76,0.023011007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2170,2036.3,56346.5,56470,59815,56346.5,1
2020-09-03T17:45:00Z,6.75,6.76,6.75,6.75,0.022081649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1200,1828.2,57449,56470,61015,57449,1
2020-09-03T18:00:00Z,6.75,6.75,6.73,6.74,0.02193296,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,655,1771.1,58618,56470,61670,58618,1
2020-09-03T18:15:00Z,6.73,6.73,6.72,6.72,0.021794892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1535,1742,60096,56470,63205,60096,1
2020-09-03T18:30:00Z,6.72,6.72,6.71,6.71,0.020952399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,785,1725.3,46252,56470,63990,46252,1
2020-09-03T18:45:00Z,6.72,6.72,6.7,6.71,0.020884371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1195,1707.1,44453,56470,65185,44453,1
2020-09-03T19:30:00Z,6.72,6.72,6.72,6.72,0.020106916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1570,1726.1,41419.5,56470,66755,41419.5,1
2020-09-03T19:45:00Z,6.72,6.72,6.71,6.71,0.019384993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1365,1728.8,34343.5,56470,68120,34343.5,1
2020-09-03T20:00:00Z,6.71,6.72,6.7,6.7,0.019428922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,785,1737.3,25790.5,56470,68905,25790.5,2
2020-09-03T20:15:00Z,6.7,6.7,6.69,6.69,0.018755428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1005,1756.2,21640.5,56470,69910,21640.5,3
